Slno,Code,File Name,Date,Year,Type,Language,Location,Source,Source Link
409,SB-10.03.09-10,Hin_SB-10.03.09-10_Bhagavan_ka_adbhut_rup_ISKCON_Baroda_19-04-23.mp3,19-04-23,2023,SB,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1vcCG0Hqaw_1mydOh0M7AO9Hh5enpv0Sr
410,BG-04.17,Hin_BG-04.17_Karma_ka_vigyan_ISKCON_Ahemdabad_19-04-23.mp3,19-04-23,2023,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1eJddPmGzXf2sSP3ePxgFkd1TiwO8kaPb
411,SB-10.03.06-08,Hin_SB-10.03.06-08_bhakton_ke_bhi_sarir_divya_hai_ISKCON_Baroda_18-04-23.mp3,18-04-23,2023,SB,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=18Djm4XPUbirh1Bj1HHj_ECJDCXzpj_0a
412,SB-04.08.23,Hin_SB-04.08.23_Bhakti_mai_drudh_kaise_bane_ISKCON_Baroda_17-04-23.mp3,17-04-23,2023,SB,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1gZv4VdrychprmiABFJPGdT96F5HKpXok
413,Krishna,Hin_Krishna_naam_ki_mahima_Sunday_feast_lec_ISKCON_SURAT_16-04-23.mp3,16-04-23,2023,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1v2rPSTElt0kwOEDnCz5N-gO62mpnQsOI
414,Addressing,Hin_Addressing_youths_ISKCON_Surat_16-04-23.mp3,16-04-23,2023,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1B952q_t5QVhI3C5YuU-HZkcBG4V7Ow5g
415,SB-11.05.03,Hin_SB-11.05.03_Bhagavan_ki_avmanana_na_kare_ISKCON_Surat_16-04-23.mp3,16-04-23,2023,SB,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1bT3TDcaJuvG5WP07qLDgMUxbqe78IRY5
416,BG-08.05,Hin_BG-08.05_Bhagavan_ke_charon_mai_sthan_Amroli_Surat_15-04-23.mp3,15-04-23,2023,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1Bsgq2Rh8koDEbAZ4zOrg4iqjg4hVFONM
417,SB-03.08.27,Hin_SB-03.08.27_dukhon_ko_harne_wala_hasya_ISKCON_Vesu_Surat_15-04-23.mp3,15-04-23,2023,SB,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1Nr5mgXIeHWc_Ik1Uz4lWNe4x2oolVQlG
418,BG-09.25,Hin_BG-09.25_Upasana_ke_anurup_phal_Surat_14-04-23.mp3,14-04-23,2023,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1KIJNQZ7xsBxQQdReOBuS3Fq6SQ3zKmKe
419,SB-01.06.01,Hin_SB-01.06.01_Vyasadev_ji_ko_Narad_muni_ki_krupa_Surat_14-04-23.mp3,14-04-23,2023,SB,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1mHlZUwU-L9bE43dHzTAu30kOv100OZ62
420,SB-11.05.41,Hin_SB-11.05.41_Sare_rin_se_mukti_Angul_26-03-23.mp3,26-03-23,2023,SB,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1eTdz-MKuXMtdcuIaaoLta8iEkJ4HySil
421,SB-01.02.19,Hin_SB-01.02.19_Sukh_prapti_ka_upaya_Ankleswar_Bharuch_12-04-23.mp3,12-04-23,2023,SB,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1B_hqEf_KMK_j_uqDAZ7WyX6nQUk6cqjx
422,BG-02.14,Hin_BG-02.14_Krishna_chetna_mai_karma_Bharuch_Gujurat_11-04-23.mp3,11-04-23,2023,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1yzpImo14hmhkdbEPzMblRgQDXiWKyg9K
423,SB-01.10.17,Hin_SB-01.10.17_learn_to_cry_for_krishna_ISKCON_Bharuch_11-04-23.mp3,11-04-23,2023,SB,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1pmIRX7af3iFgI6SyX1pnKGCsQI-uIp20
424,SB-10.77.02,Hin_SB-10.77.02_ISKCON_VVNagar_11-04-23.mp3,11-04-23,2023,SB,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1o0-D8jAvX3xrMlmsymus_7I89j1K4ILz
425,Jagannath,Hin_Jagannath_Katha_ISKCON_VVNagar_Gujurat_10-04-23.mp3,10-04-23,2023,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=16qrzworR5xPMMmIB5IttawTrjPi2U_N5
426,Gour,Hin_Gour_Purnima_festival_ISKCON_Vrindavan_07-03-23.mp3,07-03-23,2023,LECTURE,Hin,Vrindavan,Hindi,https://drive.google.com/uc?export=download&id=1qlmWSkbhtGEVZSTvZJMW7x-agDsrMecB
427,CC-Adi.02.11,Hin_CC-Adi.02.11_ISKCON_Vrn_27-02-23.mp3,27-02-23,2023,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1il-CNyyAjJT9qKqHfWG07NPfefB9BfPo
428,Gour,Hin_Gour_Purnima_festival_ISKCON_Vrindavan_18-03-22.mp3,18-03-22,2022,LECTURE,Hin,Vrindavan,Hindi,https://drive.google.com/uc?export=download&id=1LZnvowgQUdt9IvaL1HJ_5kQoZjyJNS-6
429,BSST,Hin_BSST_appearance_Jaipur_11-02-23.mp3,11-02-23,2023,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1OKSG1w9wnQHR7-Y3ubtvhKxplnBYx84q
430,Brahmachari,Hin_Brahmachari_class_ISKCON_Jaipur_10-02-23.mp3,10-02-23,2023,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1O2kdNYyvWiCOpjnOUZDxWYtVES4trrmb
431,Andhakupam,Hin_Andhakupam_SB-7.5.5_ISKCON_Jaipur_09-02-23.mp3,09-02-23,2023,SB,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1CaHDIAOe3yT2Y15lRPIIuu_l4DfTcRP0
432,Sadanga,Hin_Sadanga_Saranagati_ISKCON_Vrn_07-03-22.mp3,07-03-22,2022,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1FvZnwUc7szYkHwiFKaY9JRO4dwh9UR5s
433,Ideal,Hin_Ideal_grihastha_ashram_SB-07.14.02_ISKCON_Srimadhopur-Jaipur_08-02-23.mp3,08-02-23,2023,SB,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1_MoKTYyapVTeVyFGoy_ZSuucnQo4NcTU
434,BG-09.03,Hin_BG-09.03_Chaumu_Jaipur_07-02-23.mp3,07-02-23,2023,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1Ss7BxH7dHgkdMnxxZreVQscbO4DX-9Tx
435,SB-06.04.06,Hin_SB-06.04.06_ISKCON_Jaipur_07-02-23.mp3,07-02-23,2023,SB,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1D5zW8uOf0yIyBrObFp5PuT2Rc_v_6Mtt
436,BG-11.55,Hin_BG-11.55_ISKCON_Jaipur_27-02-22.mp3,27-02-22,2022,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1Zcj2ouMM3SXd5TiR5H-TbnLmru55Fh_L
437,SB-8.22.26,Hin_SB-8.22.26_ISKCON_Jaipur_26-02-22.mp3,26-02-22,2022,SB,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1Hq-VePSMOkQqBx4cE5R6cNIQeCQG_TGL
438,SB-5.14.25,Hin_SB-5.14.25_ISKCON_Jaipur_25-02-22.mp3,25-02-22,2022,SB,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1u07DTtOZLYrnBct7APiGmgSDGGNE8Ox2
439,Question,Hin_Question_Answer_with_aspiring_devs_ISKCON_Jaipur_06-02-23.mp3,06-02-23,2023,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1_7FFnzxBGnLaQf-V916yyPK6_BzOkLgu
440,Never,Hin_Never_desire_material_things_from_Krishna_SB-4.9.31_ISKCON_Jaipur_05-02-23.mp3,05-02-23,2023,SB,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1durFUK25eQs4dE4aOdeOzF15bDnUXSQM
441,Devotee,Hin_Devotee_wants_to_liberate_all_SB-7.9.44_Jaipur_05-02-23.mp3,05-02-23,2023,SB,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1y6MDfRDcu94xZY3dVfJMYe3htYID9LbI
442,Most,Hin_Most_Merciful_Gour-Nitai_House-Prog_Jaipur_04-02-23.mp3,04-02-23,2023,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1DUM3pxHwUFq6p4gzPayG4wzTpHLhaNHg
443,BG-9.22,Hin_BG-9.22_ISKCON_Jaipur_24-02-22.mp3,24-02-22,2022,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1A_U8jqaTsJhX9f9wSr7CDmFGzNqBaL-1
444,CC-Antya.02.84-02.172,Hin_CC-Antya.02.84-02.172_ISKCON_Angul_17-02-22.mp3,17-02-22,2022,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1LiRmj7dWnHkz_tKNzOPHChh0uNGL9awS
445,Nityanda,Hin_Nityanda_Trayodashi_ISKCON_Vrindavan_03-02-23.mp3,03-02-23,2023,LECTURE,Hin,Vrindavan,Hindi,https://drive.google.com/uc?export=download&id=1qqSsWQN2zoIfYFKvIqPwVlqm6GUVWHyn
446,Nityanda,Hin_Nityanda_Trayodashi_ISKCON_Angul_14-02-22.mp3,14-02-22,2022,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1Wb2HJ6DpW0WQiR_U5DZsx5q7Ll6gc3Nr
447,CC-Antya.18.57-18.121,Hin_CC-Antya.18.57-18.121_ISKCON_Angul_28-01-22.mp3,28-01-22,2022,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1i9JZUULdoXgQBH5TM5e-d5W9QqoFRDXO
448,CC-Antya.17.64-18.56,Hin_CC-Antya.17.64-18.56_ISKCON_Angul_21-01-22.mp3,21-01-22,2022,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1V-mw7Sjpjx1CFBlWB7HEAOOZ2bf2dO4_
449,CC-Antya.17.31-17.62,Hin_CC-Antya.17.31-17.62_ISKCON_Angul_20-01-22.mp3,20-01-22,2022,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=117ktjjSJPsXc-dsabpN3s5wKoCpkuBSw
450,CC-Antya.16.135-17.30,Hin_CC-Antya.16.135-17.30_ISKCON_Angul_19-01-22.mp3,19-01-22,2022,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=16J9dKwO3kJoREN0QXF4jv0ExV-0xL4KJ
451,CC-Antya.16.113-16.134,Hin_CC-Antya.16.113-16.134_ISKCON_Angul_18-01-22.mp3,18-01-22,2022,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1guzckKFsfQSbsNdi8rJnTI0hviEBc0iX
452,CC-Antya.16.50-16.97,Hin_CC-Antya.16.50-16.97_ISKCON_Angul_17-01-22.mp3,17-01-22,2022,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1mA1oGuXqkYni12pRsc-L3iJRjTmjXRy1
453,CC-Antya.16.25-16.50,Hin_CC-Antya.16.25-16.50_ISKCON_Angul_16-01-22.mp3,16-01-22,2022,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1-H4viOQWV1TiS1QQ7PtyIg6Kr5IVrO12
454,CC-Antya.15.77-16.24,Hin_CC-Antya.15.77-16.24_ISKCON_Angul_15-01-22.mp3,15-01-22,2022,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1LHM67ovBGhsB0T-yjgk4-gbpQjBTpQWQ
455,Pushyabhishek,Hin_Pushyabhishek_ISKCON_Angul_12-01-22.mp3,12-01-22,2022,LECTURE,Hin,Angul,Hindi,https://drive.google.com/uc?export=download&id=1RdtUYbEdlgB8h3GlfwTwh8gLX10WHiKp
456,Gocharan,Hin_Gocharan_leela_IIT_Patna_30-11-21.mp3,30-11-21,2021,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=10F0WEFW_g06VXHntL3665d1nbQizj2hz
457,Bahulastami,Hin_Bahulastami_ISKCON_Vrn_24-10-21.mp3,24-10-21,2021,LECTURE,Hin,Unknown,Hindi,https://drive.google.com/uc?export=download&id=1gRU1MDiMoPIjE-uzGBxvpGDHj4L1gIh-
458,Brhad,Hin_Brhad_Bhagavatamrita-4_ISKCON_Vrindavan_04-11-2019.mp3,04-11-2019,2019,LECTURE,Hin,Vrindavan,Hindi,https://drive.google.com/uc?export=download&id=1ay_7SFok4C2KYbCPsl8kVD162ipXxLQC
459,Brhad,Hin_Brhad_Bhagavatamrita-3_ISKCON_Vrindavan_03-11-2019.mp3,03-11-2019,2019,LECTURE,Hin,Vrindavan,Hindi,https://drive.google.com/uc?export=download&id=1nbC5jO355XwOV00l0QBBgygAE_E9xcQ3
460,Brhad,Hin_Brhad_Bhagavatamrita-3_ISKCON_Vrindavan_2008.mp3,Unknown,Unknown,LECTURE,Hin,Vrindavan,Hindi,https://drive.google.com/uc?export=download&id=12k8i6wf5kxWsJTpCqBYKLz7WQuvekSws
461,Brhad,Hin_Brhad_Bhagavatamrita-2_ISKCON_Vrindavan_2008.mp3,Unknown,Unknown,LECTURE,Hin,Vrindavan,Hindi,https://drive.google.com/uc?export=download&id=1EbUbtv01LCKIbF8Owv3t23it_gQgvtRL
462,Brhad,Hin_Brhad_Bhagavatamrita-1_ISKCON_Vrindavan_2008.mp3,Unknown,Unknown,LECTURE,Hin,Vrindavan,Hindi,https://drive.google.com/uc?export=download&id=1-bexAcxM2mNaudVQ0TZidoz34NaX4ZN2
463,Brhad,Hin_Brhad_Bhagavatamrita-2_ISKCON_Vrindavan_02-11-2019.mp3,02-11-2019,2019,LECTURE,Hin,Vrindavan,Hindi,https://drive.google.com/uc?export=download&id=1PqCiDB3EXEpNGVBCm2cnwAsU9tAeZJnU
464,Brhad,Hin_Brhad_Bhagavatamrita-5_ISKCON_Vrindavan_04-01-2007.mp3,04-01-2007,2007,LECTURE,Hin,Vrindavan,Hindi,https://drive.google.com/uc?export=download&id=1hPmkg2Ty7fELKAYDrisHUBWXlXHC03xK
465,Brhad,Hin_Brhad_Bhagavatamrita-4_ISKCON_Vrindavan_03-01-2007.mp3,03-01-2007,2007,LECTURE,Hin,Vrindavan,Hindi,https://drive.google.com/uc?export=download&id=1atvPiMB6wH6PoK-BIxsJ3OUnVAX7CJIR
466,Brhad,Hin_Brhad_Bhagavatamrita-3_ISKCON_Vrindavan_02-01-2007.mp3,02-01-2007,2007,LECTURE,Hin,Vrindavan,Hindi,https://drive.google.com/uc?export=download&id=1ketHKJIkS7SjDiCoRpd_UjXmpqsm4chO
467,Brhad,Hin_Brhad_Bhagavatamrita-1_ISKCON_Vrindavan_31-12-2006.mp3,31-12-2006,2006,LECTURE,Hin,Vrindavan,Hindi,https://drive.google.com/uc?export=download&id=19DzX4ZHAobsANa6JhYjEmkO0ptc8t05y
468,Brhad,Hin_Brhad_Bhagavatamrita-2_ISKCON_Vrindavan_01-01-2007.mp3,01-01-2007,2007,LECTURE,Hin,Vrindavan,Hindi,https://drive.google.com/uc?export=download&id=1cCEw_zdjnB_i5PM_DNwCYz3JJLTw3bGL
469,TKG,Eng_TKG_Glories_HG.Nagapatni_mataji_ACBSP_Disapp_day_ISKCON_Vrn_21-02-23.mp3,21-02-23,2023,LECTURE,Eng,Unknown,English,https://drive.google.com/uc?export=download&id=1CSFgwRfk49Y1o7GHLhfQRhA99GELYSwP
470,Srila Prabhupada,Odi_Srila Prabhupada_Vyasapuja_lecture_ISKCON_Angul-05-09-15.mp3,05-09-15,2015,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1tOgr6foshQSWgISMUFt7NLTvG20uLO4g
471,Dhruva,Odi_Dhruva_charita_ISKCON_Khalisahi_05-04-26.mp3,05-04-26,2026,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1xg8ZZzOjeZu4A2vwh7PnwXiqsgVHeVQr
472,SB-04.08.19-Bimata,Odi_SB-04.08.19-Bimata_nka_katu_vakya_re_Dhruva_maharajnka_labha_ISKCON_Khalisahi_04-04-26.mp3,04-04-26,2026,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1NLA9XdiTD8Rb1Pff_TU1SSOK5k9laAnn
473,SB-05.05.01-Manushya,Odi_SB-05.05.01-Manushya_jivana_ra_parama_kartavya_Vrindavan_01-03-26.mp3,01-03-26,2026,SB,Odi,Vrindavan,Odia,https://drive.google.com/uc?export=download&id=1j_ULa553_Ry0Z6ikV1rAx0cM0AcGU0Yw
474,SB-06.02.17,Odi_SB-06.02.17_Hari_Naam_mahima_ISKCON_IYF_Vrindavan_26-02-26.mp3,26-02-26,2026,SB,Odi,Vrindavan,Odia,https://drive.google.com/uc?export=download&id=17X4h6z4D_UMS-ZjILQEcz7yVS1XMNTta
475,Sri,Odi_Sri_Ram_Navami_ISKCON_Angul_27-03-26.mp3,27-03-26,2026,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1KCIMC8g_5b5Y9_UTsxEj36Se3XNHhz_t
476,Jagat,Odi_Jagat_mangalam_Sunday_feast_lecture_ISKCON_Angul_22-03-26.mp3,22-03-26,2026,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1SitXbZ5dMBpwHYgTb2ToFJv4tDUOe1gs
477,Dhruva,Odi_Dhruva_charita-Day-3_Dhenkanal_15-03-26.mp3,15-03-26,2026,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1nxAHH3DX2yx-AxLPDzZ3LJYS6JPtOUcd
478,Dhruva,Odi_Dhruva_charita-Day-2_Dhenkanal_14-03-26.mp3,14-03-26,2026,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=12Fa36yJL2gVVPN8Ex0JbjG9x-93xlKng
479,Dhruva,Odi_Dhruva_charita-Day-1_Dhenkanal_13-03-26.mp3.mp3,13-03-26,2026,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1MI5q4kLHhMXUHiB48FwnUIRwC65ZI689
480,Gajendra,Odi_Gajendra_uddhara-Day-3_ISKCON_BBSR_15-12-24.mp3,15-12-24,2024,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1gmvuhNHnEfUv4Gaeii6in0Ln9H-gg6nK
481,Gajendra,Odi_Gajendra_uddhara-Day-2-ISKCON_BBSR_14-12-24.mp3,14-12-24,2024,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1y2fEVCbtibi7N99KfQeQwWI4RSgFj9iO
482,Gajendra,Odi_Gajendra_uddhara-Day-1_ISKCON_BBSR_13-12-24.mp3,13-12-24,2024,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=17q8LElH4iI-X9jVhBDCY9zcUefxLbLX5
483,Haridas,Odi_Haridas_thakur_nka_mahaprayana_Bhubaneswar_02-09-18.mp3,02-09-18,2018,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1We26pv8UwOfaO3bCgrqqsfzZISaU9hDs
484,Vyasapuja,Odi_Vyasapuja_lecture_2018_ISKCON_Angul_20-07-2018.mp3,20-07-2018,2018,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1J7_lxqFy55xM5noYcKHGR3L927SWFVaT
485,Rath,Odi_Rath_yatra_samayare_Mahaprabhu_nka_lila_ISKCON_ANGUL_18-06-19.mp3,18-06-19,2019,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1-hSGmHur9DnH0WDR_cuZ2jJp6LDPI4ZO
486,Manusya,Odi_Manusya_janma_sarthak_karibara_upaya_Nuapada_02-09-21.mp3,02-09-21,2021,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1XV1NeQJ6Nj0wr5ptpbakuDxnRDtVDa3C
487,SB-01.09.37,Odi_SB-01.09.37_Bhakta_batsala_bhagavan_Kantilo_picnic_26-01-26.mp3,26-01-26,2026,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1iiCqfK402o_fCbl8EH_q_UPDybs1CpDl
488,Gundicha,Odi_Gundicha_marjana_lila_ISKCON_Angul_30-06-22.mp3,30-06-22,2022,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1yO8YIs2sVA5sluBXbasrA_yxUXigfUvr
489,SB-07.05.30,Odi_SB-07.05.30_Pitanku_Prahalad_maharaj_nkara_uttara_BBSR_29-06-22.mp3,29-06-22,2022,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1TGhn-7VgRZN7PocBvCWtDjqdWj3-Euuo
490,BG-09.22,Odi_BG-09.22_Bhagavan_Krishnankara_asvasana_Brahmapur_26-06-22.mp3,26-06-22,2022,LECTURE,Odi,Brahmapur,Odia,https://drive.google.com/uc?export=download&id=14EU5IasqwTCdwKZ56o1O0xmMlqWm1b2H
491,SB-10.10.13,Odi_SB-10.10.13_Kuvera_nka_dui_putranka_upare_Narada_muninka_krupa_Motari_11-1-26.mp3,Unknown,Unknown,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=12pLHTk5UHp56OUSYQwfvy0rkELQSCnz-
492,SB-01.19.02,Odi_SB-01.19.02_Maharaj_Parikshit_nkara_prayaschita_kamana_Motari_10-01-26.mp3,10-01-26,2026,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1j13Ffq2Q4z3muMcWiTTwhH4Qh11kXzrp
493,SB-04.19.36,Odi_SB-04.19.36_Brahma_nkara_Maharaj_Pruthu_nku_upadesh_BBSR_04-01-26.mp3,04-01-26,2026,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1r9QpYOLu-mIb0d92lIAP6uA5Rfww7Mg5
494,SB-10.08.04,Odi_SB-10.08.04_Sadhu_sanga_ra_labha_Gruhastha_ra_kartavya_BBSR_30-12-5.mp3,Unknown,Unknown,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=19R74cisVQouHO4giEdezoLXyG031La23
495,Srimad,Odi_Srimad_Bhakti_Siddhanta_Saraswati_Thakur_Tirobhav_ISKCON_Angul_09-01-23.mp3,09-01-23,2023,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=18zQ7wrvkXZ359HwxSb1Hb6lizcvHYEpr
496,Janmastami,Odi_Janmastami_lecture_ISKCON_Angul-14-08-17.mp3,14-08-17,2017,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=119SDIuSoYRStV2_EcWKyBUvJpNL0AQxw
497,Venu,Odi_Venu_geet-Day-1_ISKCON_Brahmapur_18-11-15.mp3,18-11-15,2015,SEMINAR,Odi,Brahmapur,Odia,https://drive.google.com/uc?export=download&id=1S4y9lKUS2atfXehxc3Pp-GiMwr5mumPH
498,Yuga,Odi_Yuga_dharma_location_unknown_25-9-13.mp3,Unknown,Unknown,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1p6a_w0Ptx-Q5W4dkMmLLHH6Yf79wpTeu
499,Purusottam,Odi_Purusottam_kshetra_mahatmya_Gundicha_temple_ISKCON_BBSR_20-07-15.mp3,20-07-15,2015,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1AhxQjOP4GE2TzM3JODBmvG7LIBSWg63i
500,Nityananda,Odi_Nityananda_Trayodashi_lecture_ISKCON_BBSR_05-02-12.mp3,05-02-12,2012,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1fQUlCDyB_hEtI8y63Xh4_mGERgu6aAWX
501,Yuga,Odi_Yuga_dharma_Jagatsinghpur_25-9-12.mp3,Unknown,Unknown,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1GZSQ0PWmgFQQM3GisMGYZc9uWPecC2H1
502,Tota,Odi_Tota_Gopinath_katha_Puri_27-12-25.mp3,27-12-25,2025,LECTURE,Odi,Puri,Odia,https://drive.google.com/uc?export=download&id=142XDr5whQYYJ7xfIAyItnKoPWCA5hpzg
503,Vrindavan,Odi_Vrindavan_lila-Day-2_ISKCON_Burla_18-04-13.mp3,18-04-13,2013,SEMINAR,Odi,Vrindavan,Odia,https://drive.google.com/uc?export=download&id=1NQodKrWVB4aNb1oXjaK_xBp9fzT8M_zo
504,Vrindavan,Odi_Vrindavan_lila-Day-1_ISKCON_Burla_17-04-13.mp3,17-04-13,2013,SEMINAR,Odi,Vrindavan,Odia,https://drive.google.com/uc?export=download&id=1jKdTg24Tpr1ix-3J5jPCgd1f9CHH8Eyr
505,Sri,Odi_Sri_Chaitanya_mahaprabhu_nkara_abirbhava-Day-2_ISKCON_Angul_21-02-14.mp3,21-02-14,2014,SEMINAR,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1IQc2m9oSGdyjozzyGIYFVNjhTvagzCSO
506,Sri,Odi_Sri_Chaitanya_mahaprabhu_nkara_abirbhava-Day-1_ISKCON_Angul_20-02-14.mp3,20-02-14,2014,SEMINAR,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1qllAodRtpb-L_CjwYJn2m0fCSjxhawVB
507,Panihati,Odi_Panihati_chida_dadhi_mahotsav_BBSR_24-06-18.mp3,24-06-18,2018,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1IAjaDmRlOt7dAT1kalmb1OvFUcl6Zlx8
508,Srila Prabhupada,Odi_Srila Prabhupada_Vyasapuja_lecture_ISKCON_Angul-29-08-13.mp3,29-08-13,2013,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1L_103yapfjIDbcW6Ul4P1L6PddhSUEDw
509,Dikshya,Odi_Dikshya_pravachan_ISKCON_Dhenkanal_20-11-25.mp3,20-11-25,2025,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=18ZmXSo016snlSz-fSbx75WOltGBvJZdq
510,Arrival,Odi_Arrival_address_ISKCON_DKL_16-10-25.mp3,16-10-25,2025,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1A0KM0fObh_v3EH7eLJYioJWPS1NhZ4qL
511,Nrsimha,Odi_Nrsimha_chaturdashi_ISKCON_Brahmapur_20-05-16.mp3,20-05-16,2016,LECTURE,Odi,Brahmapur,Odia,https://drive.google.com/uc?export=download&id=1zcinDtLEMd7W4njpkTrVCOe6tqSzsZDf
512,TKG,Odi_TKG_Vyasapuja_lecture_ISKCON_Angul-12-06-2014.mp3,12-06-2014,2014,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1hvUG7-_FawFbxUD8Wx_oGaDhFYLhIiMd
513,Brihad,Odi_Brihad_Bhagavatamrita_Day3_ISKCON_BBSR-09-12-25.mp3,09-12-25,2025,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1sPdoVNNlwi6Z2VQGRxe_eywHKq76_hN-
514,Brihad,Odi_Brihad_Bhagavatamrita_Day2_ISKCON_BBSR-08-12-25.mp3,08-12-25,2025,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1AFE9BmfOXHs3EdmxrnV3sDBtvBkXWpJu
